SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,ITEM_Description,ITEM_Status
4000-08,PI,58-CWS-077,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,58-CWS-UG-KC-002,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,58-CWS-UG-KC-003,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,58-CWS-UG-KC-004,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,58-CWS-UG-KC-089-4,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,58-CWS-UG-KC-176,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,58-FOS-UG-KC-024,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,58-FOS-UG-KC-025,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,58-FW-105,PI_TP,PIPING TEST PACKAGE,DONE
4000-14,PI,58-FW-UG-KC-005,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,58-FW-UG-KC-006,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,58-FW-UG-KC-007,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,58-FW-UG-KC-008,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,58-FW-UG-KC-009,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,58-FW-UG-KC-010,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,58-FW-UG-KC-023,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-001,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-011,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-012,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-013,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-014,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-015,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-016,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-017,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-018,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-019,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-020,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-021,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-022,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,58-WWO-UG-KC-043,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,58-WWO-UG-KC-044,PI_TP,PIPING TEST PACKAGE,DONE
4000-12,PI,59-CHA-UG-KC-030,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-12,PI,59-CHA-UG-KC-090,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,59-CWR-UG-KC-052-2,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,59-CWR-UG-KC-052-3,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,59-CWR-UG-KC-052-4,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,59-CWS-UG-KC-057,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,59-CWS-UG-KC-089-2,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,59-CWS-UG-KC-089-3,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,59-CWS-UG-KC-089-5,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,59-FW-UG-KC-104-2,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,59-FW-UG-KC-104-3,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,59-SRW-UG-KC-033-3,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,59-SRW-UG-KC-284,PI_TP,PIPING TEST PACKAGE,Face_Cleaning
4000-12,PI,59-WWC-UG-KC-113,PI_TP,PIPING TEST PACKAGE,FL/DRY
4000-12,PI,59-WWC-UG-KC-153,PI_TP,PIPING TEST PACKAGE,FL/DRY
4000-12,PI,59-WWC-UG-KC-155,PI_TP,PIPING TEST PACKAGE,FL/DRY
4000-12,PI,59-WWC-UG-KC-191,PI_TP,PIPING TEST PACKAGE,FL/DRY
4000-12,PI,59-WWC-UG-KC-192,PI_TP,PIPING TEST PACKAGE,FL/DRY
4000-14,PI,60-FW-054,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,60-MSS-01-UG-KC-207,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,60-MSS-02-UG-KC-274,PI_TP,PIPING TEST PACKAGE,DONE
4000-15,PI,60-PW-UG-KC-231,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,60-PW-UG-KC-281,PI_TP,PIPING TEST PACKAGE,DONE
4000-10,PI,60-WWS-UG-KC-219,PI_TP,PIPING TEST PACKAGE,Not Yet Activity
4000-10,PI,60-WWS-UG-KC-232,PI_TP,PIPING TEST PACKAGE,Not Yet Activity
4000-08,PI,61-CWR-068,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,61-CWR-UG-135A,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,61-CWR-UG-KC-184,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,61-CWS-069,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,61-CWS-UG-130A,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,61-CWS-UG-KC-185,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,61-FW-074,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,61-FW-UG-213,PI_TP,PIPING TEST PACKAGE,DONE
4000-14,PI,61-FW-UG-215,PI_TP,PIPING TEST PACKAGE,DONE
4000-14,PI,61-FW-UG-KC-233,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,61-FW-UG-KC-250,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-MO-16-UG-KC-194,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-MO-25-UG-KC-198,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,61-MO-28-UG-KC-199,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,61-MO-30-UG-KC-200,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,61-MO-33-UG-KC-201,PI_TP,PIPING TEST PACKAGE,DONE
1000-01,PI,61-NG-UG-KC-077,PI_TP,PIPING TEST PACKAGE,FL/DRY
4000-09,PI,61-OW-UG-326,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,61-OW-UG-KC-182,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,61-PMP-096,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,61-PMP-UG-KC-183,PI_TP,PIPING TEST PACKAGE,DONE
4000-15,PI,61-PW-UG-216A,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,61-PW-UG-KC-234,PI_TP,PIPING TEST PACKAGE,DONE
4000-08,PI,61-ROW-UG-KC-235,PI_TP,PIPING TEST PACKAGE,DONE
4000-15,PI,61-SRW-UG-131A,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,61-SRW-UG-KC-236,PI_TP,PIPING TEST PACKAGE,DONE
NO SUBS.,PI,61-SUMP-091,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-062,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-063,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-064,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-073,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-087,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-088,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-UG-187,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-UG-197,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-UG-200,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-UG-201,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-UG-321,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-UG-KC-173,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-UG-KC-177,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-UG-KC-178,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,61-WWO-UG-KC-208,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,61-WWO-UG-KC-209,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,61-WWO-UG-KC-239,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,61-WWO-UG-KC-241,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,61-WWO-UG-KC-268,PI_TP,PIPING TEST PACKAGE,DONE
4000-10,PI,61-WWS-UG-KC-237,PI_TP,PIPING TEST PACKAGE,DONE
4000-10,PI,61-WWS-UG-KC-238,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,62-CWR-099,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,62-CWR-UG-124,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,62-CWS-093,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,62-CWS-094,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,62-CWS-104,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,62-CWS-UG-231,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,62-FW-083,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,62-FW-109,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,62-FW-UG-KC-242,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-MO-12-UG-KC-195,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,62-MO-13-UG-KC-202,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,62-MO-14-UG-KC-203,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,62-MO-15-UG-KC-204,PI_TP,PIPING TEST PACKAGE,DONE
4000-13,PI,62-PMC-102,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,62-PMP-UG-225A,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,62-PMP-UG-KC-188,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,62-PMP-UG-KC-251,PI_TP,PIPING TEST PACKAGE,DONE
4000-13,PI,62-PMW-UG-KC-212,PI_TP,PIPING TEST PACKAGE,DONE
4000-15,PI,62-PW-107,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,62-PW-108,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,62-PW-UG-KC-189,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,62-PW-UG-KC-190,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,62-SRW-106,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,62-SRW-UG-KC-029,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,62-SRW-UG-KC-186,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,62-SRW-UG-KC-187,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-067,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-070,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-078,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-079,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-080,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-081,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-082,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-084,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-085,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-086,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-089,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-090,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-095,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-103,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-UG-KC-053,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,62-WWO-UG-KC-179,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,62-WWO-UG-KC-180,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,62-WWO-UG-KC-181,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,62-WWO-UG-KC-270,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,62-WWO-UG-KC-271,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-05,PI,63-BD-UG-KC-026,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-05,PI,63-BD-UG-KC-027,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,63-CWR-UG-KC-028,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,63-CWR-UG-KC-052,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,63-CWR-UG-KC-052-1,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,63-CWS-UG-KC-071,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,63-CWS-UG-KC-089,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,63-FW-UG-KC-058,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,63-FW-UG-KC-059,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,63-FW-UG-KC-069,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,63-FW-UG-KC-070,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,63-FW-UG-KC-072,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,63-FW-UG-KC-074,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,63-FW-UG-KC-075,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,63-FW-UG-KC-076,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,63-MO-08-UG-KC-253,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-MO-09-UG-KC-254,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-MO-10-UG-KC-196,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-MO-11-UG-KC-255,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-MO-32-UG-KC-256,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-OW-UG-KC-112,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,63-PMC-UG-KC-031,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,63-PMC-UG-KC-073,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,63-PMP-UG-KC-078,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,63-PW-UG-KC-032,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,63-PW-UG-KC-032-1,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,63-SRW-UG-KC-033,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,63-SRW-UG-KC-033-2,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,63-SRW-UG-KC-174,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,63-WWO-UG-KC-034,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,63-WWO-UG-KC-035,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-036,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-037,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-038,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-039,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-040,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-041,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-042,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-045,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-046,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-047,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-048,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-049,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-050,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-051,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-054,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-055,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-056,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-060,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-061,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-063,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-064,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-065,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-066,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-067,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,63-WWO-UG-KC-068,PI_TP,PIPING TEST PACKAGE,DONE
4000-08,PI,64-CWS-UG-KC-089-1,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,64-FW-UG-KC-101,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,64-FW-UG-KC-102,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,64-FW-UG-KC-103,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,64-FW-UG-KC-104,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,64-MO-04-UG-KC-257,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-MO-05-UG-KC-258,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-MO-06-UG-KC-259,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-MO-07-UG-KC-260,PI_TP,PIPING TEST PACKAGE,DONE
4000-13,PI,64-PMP-UG-KC-088,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-12,PI,64-WWC-UG-KC-105,PI_TP,PIPING TEST PACKAGE,FL/DRY
4000-09,PI,64-WWO-UG-KC-079,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-080,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,64-WWO-UG-KC-081,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-082,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-083,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-084,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-085,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-086,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-087,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-091,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-092,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-093,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-094,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,64-WWO-UG-KC-095,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,64-WWO-UG-KC-096,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,64-WWO-UG-KC-097,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,64-WWO-UG-KC-098,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,64-WWO-UG-KC-099,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,64-WWO-UG-KC-100,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,64-WWO-UG-KC-150,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,64-WWO-UG-KC-167,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,65-CWR-043,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,65-PW-UG-KC-032-2,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,65-PW-UG-KC-290,PI_TP,PIPING TEST PACKAGE,Not Yet Activity
4000-12,PI,65-WWC-UG-KC-114,PI_TP,PIPING TEST PACKAGE,FL/DRY
4000-12,PI,65-WW-UG-KC-107,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-12,PI,65-WW-UG-KC-108,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-12,PI,65-WW-UG-KC-109,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-12,PI,65-WW-UG-KC-110,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,66-CWR-UG-097,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,66-CWS-UG-122,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,66-FOS-019,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,66-FOS-UG-111,PI_TP,PIPING TEST PACKAGE,Face_Cleaning
4000-14,PI,66-FOS-UG-115,PI_TP,PIPING TEST PACKAGE,Face_Cleaning
4000-14,PI,66-FOS-UG-KC-213,PI_TP,PIPING TEST PACKAGE,Face_Cleaning
4000-14,PI,66-FW-UG-018,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,66-FW-UG-024,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,66-FW-UG-110,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,66-FW-UG-112,PI_TP,PIPING TEST PACKAGE,DONE
4000-14,PI,66-FW-UG-114,PI_TP,PIPING TEST PACKAGE,DONE
4000-14,PI,66-FW-UG-116,PI_TP,PIPING TEST PACKAGE,DONE
4000-14,PI,66-FW-UG-138,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,66-FW-UG-KC-222,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,66-MO-23-UG-KC-197,PI_TP,PIPING TEST PACKAGE,DONE
4000-13,PI,66-PMP-071,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,66-PMP-UG-113,PI_TP,PIPING TEST PACKAGE,DONE
4000-13,PI,66-PMP-UG-117,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,66-PMP-UG-KC-226,PI_TP,PIPING TEST PACKAGE,DONE
4000-15,PI,66-PW-UG-128,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,66-SRW-UG-129,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,66-WWO-055,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,66-WWO-056,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,66-WWO-057,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,66-WWO-058,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,66-WWO-059,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,66-WWO-060,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,66-WWO-061,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,66-WWO-UG-323,PI_TP,PIPING TEST PACKAGE,DONE
4000-08,PI,67-CWR-UG-126,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,67-CWS-UG-123,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,67-FOS-021,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,67-FOS-UG-119,PI_TP,PIPING TEST PACKAGE,Face_Cleaning
4000-14,PI,67-FW-023,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,67-FW-UG-118,PI_TP,PIPING TEST PACKAGE,DONE
4000-14,PI,67-FW-UG-120,PI_TP,PIPING TEST PACKAGE,DONE
4000-14,PI,67-FW-UG-139,PI_TP,PIPING TEST PACKAGE,DONE
4000-14,PI,67-FW-UG-140,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-14,PI,67-FW-UG-332,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-13,PI,67-PMC-UG-121,PI_TP,PIPING TEST PACKAGE,DONE
4000-15,PI,67-PW-025,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,67-PW-UG-125,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-15,PI,67-SRW-UG-127,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,67-WWO-072,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,67-WWO-075,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-09,PI,67-WWO-UG-324,PI_TP,PIPING TEST PACKAGE,DONE
4000-09,PI,67-WWO-UG-325,PI_TP,PIPING TEST PACKAGE,DONE
4000-05,PI,68-BD-UG-KC-115,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-05,PI,68-BD-UG-KC-121,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-05,PI,68-BD-UG-KC-122,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-05,PI,68-BD-UG-KC-124,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,68-CWR-UG-KC-116,PI_TP,PIPING TEST PACKAGE,Reinstatement
4000-08,PI,68-CWR-UG-KC-116-1,PI_TP,PIPING TEST PACKAGE,Reinstatement
