SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,PL_Punch_Category,PL_Punch_Description,PL_No
5000-01,MES,D-5009,Drum(D),C,LADDER SHALL BE FIXED ON PAVING,PL-12226
5000-01,MES,D-5009,Drum(D),C,REMOVE SCAFFOLD,PL-12273
5000-01,MES,D-5009,Drum(D),C,GENERAL Cleaning,PL-12270
5000-01,MES,D-5009,Drum(D),C,FOUNDATION TAG NUMBERING NOT DONE,PL-02614
5000-01,MES,D-5009,Drum(D),C,INSIDE OF SKIRT AT BOTTOM TO BE LEVEL,PL-02583
5000-01,MES,D-5009,Drum(D),C,Some points need touch up,PL-02522
5000-01,MES,D-5009,Drum(D),C,PRESERVATION NOT DONE,PL-02633
1000-03,MES,D-6001,Drum(D),C,REPAIR GROUT,PL-12243
1000-03,MES,D-6001,Drum(D),C,REMOVE SCAFFOLD,PL-12236
1000-03,MES,D-6001,Drum(D),C,GENERAL Cleaning,PL-12214
1000-03,MES,D-6001,Drum(D),A,TIGHTEN THE MANHOLE COVER SCREWS WITH HIGH FORCE,PL-12258
1000-03,MES,D-6002,Drum(D),C,GENERAL Cleaning,PL-12215
1000-03,MES,D-6002,Drum(D),C,REMOVE SCAFFOLD,PL-12237
1000-03,MES,D-6002,Drum(D),C,LADDER SHALL BE FIXED,PL-12244
4000-05,MES,D-7002,Drum(D),C,Check the genral cleaning after all acticity,PL-24645
4000-05,MES,D-7002,Drum(D),C,PRESERVATION NOT DONE,PL-24646
4000-05,MES,D-7002,Drum(D),C,Some Point Need Touch UP,PL-24647
4000-05,MES,D-7002,Drum(D),C,Bolting lubricant is not done,PL-24648
4000-05,MES,D-7002,Drum(D),C,Punch List Clear,PL-24649
4000-05,MES,D-7002,Drum(D),C,PRESERVATION NOT DONE,PL-24650
4000-05,MES,D-7002,Drum(D),C,REMOVE SCAFFOLD,PL-24651
4000-05,MES,D-7003,Drum(D),C,REMOVE SCAFFOLD,PL-21654
4000-05,MES,D-7003,Drum(D),C,GENERAL CLEANING,PL-21655
4000-05,MES,D-7003,Drum(D),C,Some points need touch up,PL-21656
4000-05,MES,D-7003,Drum(D),C,PRESERVATION NOT DONE,PL-21712
4000-05,MES,D-7003,Drum(D),C,PRESERVATION NOT DONE,PL-21712
4000-05,MES,D-7003,Drum(D),C,Some points need touch up,PL-24910
4000-05,MES,D-7003,Drum(D),C,CHECK THE GENERAL CLEANING,PL-24911
7000-01,MES,D-7101,Drum(D),C,BOLTING LUBRICANT IS NOT DONE,PL-24642
7000-01,MES,D-7101,Drum(D),C,PUNCH LIST CLEAR,PL-24643
7000-01,MES,D-7101,Drum(D),C,GENERAL Cleaning,PL-12251
7000-01,MES,D-7101,Drum(D),C,REPAIR GROUT,PL-12271
7000-01,MES,D-7101,Drum(D),C,REMOVE SCAFFOLD,PL-12265
7000-01,MES,D-7101,Drum(D),C,Some points need touch up,PL-12227
7000-01,MES,D-7101,Drum(D),C,LADDER SHALL BE FIXED ON PAVING,PL-02523
7000-01,MES,D-7101,Drum(D),C,PRESERVATION NOT DONE,PL-02584
1000-02,PI,DE-RF-FG-005,PI_TP,B,ALL INSTALLED SUPPORTS TYPE FU SHALL BE CHANGED TO TYPE GU,PL-02668
1000-01,PI,DE-RF-PRG-008,PI_TP,C,Two Instrument indicator Shall Be Install (TI-2148|2149),PL-30021
1000-01,PI,DE-RF-PRG-008,PI_TP,C,"Stud Bolts 1""x260 8PCS Shall Be Installed Before Precom",PL-30022
1000-01,PI,DE-RF-PRG-008,PI_TP,C,The Vent Holes Of The Supprts Must Be Filled With Mastic,PL-30023
120-18,EL,E_I-MC-SS-01,PANEL(EL),C,Cleaning Panel shall be done.,PL-16481
120-18,EL,E_I-MC-SS-02,PANEL(EL),C,Cleaning Panel shall be done.,PL-16482
120-18,EL,E_I-MC-SS-02,PANEL(EL),B,CABLE FIX Shall Be Done.PUNCH IS GENERAL FOR 120-18,PL-25416
120-18,EL,E_I-MC-SS-02,PANEL(EL),A,Termination shall be done.PUNCH IS GENERAL FOR 120-18,PL-25417
120-18,EL,E_I-MC-SS-02,PANEL(EL),B,CABLE ARRangement shall be done.PUNCH IS GENERAL FOR 120-18,PL-25418
120-18,EL,E_I-MC-SS-02,PANEL(EL),A,BASE PLATE SHALL BE INSTALL.PUNCH IS GENERAL FOR 120-18,PL-25419
120-18,EL,E_I-MC-SS-02,PANEL(EL),B,نصب پليت و سيل کردن کف تابلوها PUNCH IS GENERAL FOR 120-18,PL-25420
120-18,EL,E_I-MC-SS-02,PANEL(EL),C,تحويل کليد درب تابلو ها PUNCH IS GENERAL FOR 120-18,PL-25421
120-18,EL,E_I-MC-SS-02,PANEL(EL),A,تکميل ارت IE و PE.PUNCH IS GENERAL FOR 120-18,PL-25422
120-18,EL,E_I-MC-SS-02,PANEL(EL),A,نصب RACK مربوط به فيبر نوري و نصب تجهيزات باقي مونده تابلو PUNCH IS GENERAL FOR 120-18,PL-25423
1000-01,MES,E-2009,Exchanger(E),C,PRESERVATION NOT DONE,PL-28375
1000-01,MES,E-2009,Exchanger(E),C,GENRAL CLEANING,PL-28376
1000-01,MES,E-2009,Exchanger(E),C,Some points need touch up,PL-28377
1000-01,MES,E-2009,Exchanger(E),C,Remove Scaffold,PL-28378
1000-01,MES,E-2009,Exchanger(E),C,PUNCH LIST CLEAR,PL-28379
1000-01,MES,E-2009,Exchanger(E),C,Some points need touch up,PL-28380
1000-01,MES,E-2009,Exchanger(E),C,PRESERVATION NOT DONE,PL-28381
1000-01,MES,E-2009,Exchanger(E),C,Bolting lubricant is not done,PL-28382
1000-01,MES,E-2009,Exchanger(E),C,Check the genral cleaning after all activity done,PL-28383
2000-04,MES,E-2022-1,Exchanger(E),B,REMOVE SCAFFOLD,PL-24069
2000-04,MES,E-2022-1,Exchanger(E),C,Some points need touch up,PL-24070
2000-04,MES,E-2022-1,Exchanger(E),C,GENRAL CLEANING,PL-24071
2000-04,MES,E-2022-1,Exchanger(E),C,PRESERVATION NOT DONE,PL-24072
2000-04,MES,E-2022-1,Exchanger(E),C,GENRAL CLEANING,PL-24073
2000-04,MES,E-2022-1,Exchanger(E),C,Some points need touch up,PL-24074
2000-04,MES,E-2022-1,Exchanger(E),C,Bolting lubricant is not done,PL-24075
2000-04,MES,E-2022-1,Exchanger(E),C,PRESERVATION NOT DONE,PL-24076
2000-04,MES,E-2022-1,Exchanger(E),C,PUNCH LIST CLEAR,PL-24077
2000-04,MES,E-2022-1,Exchanger(E),B,Chemical eleaniny should be done,PL-24078
2000-04,MES,E-2022-2,Exchanger(E),B,REMOVE SCAFFOLD,PL-24079
2000-04,MES,E-2022-2,Exchanger(E),C,Some points need touch up,PL-24080
2000-04,MES,E-2022-2,Exchanger(E),C,GENRAL CLEANING,PL-24081
2000-04,MES,E-2022-2,Exchanger(E),C,PRESERVATION NOT DONE,PL-24082
2000-04,MES,E-2022-2,Exchanger(E),C,GENRAL CLEANING,PL-24083
2000-04,MES,E-2022-2,Exchanger(E),C,Some points need touch up,PL-24084
2000-04,MES,E-2022-2,Exchanger(E),C,Bolting lubricant is not done,PL-24085
2000-04,MES,E-2022-2,Exchanger(E),C,PRESERVATION NOT DONE,PL-24086
2000-04,MES,E-2022-2,Exchanger(E),C,PUNCH LIST CLEAR,PL-24087
2000-04,MES,E-2022-2,Exchanger(E),B,Chemical eleaniny should be done,PL-24088
2000-04,MES,E-2022-3,Exchanger(E),B,REMOVE SCAFFOLD,PL-24059
2000-04,MES,E-2022-3,Exchanger(E),C,Some points need touch up,PL-24060
2000-04,MES,E-2022-3,Exchanger(E),C,GENRAL CLEANING,PL-24061
2000-04,MES,E-2022-3,Exchanger(E),C,PRESERVATION NOT DONE,PL-24062
2000-04,MES,E-2022-3,Exchanger(E),C,GENRAL CLEANING,PL-24063
2000-04,MES,E-2022-3,Exchanger(E),C,Some points need touch up,PL-24064
2000-04,MES,E-2022-3,Exchanger(E),C,Bolting lubricant is not done,PL-24065
2000-04,MES,E-2022-3,Exchanger(E),C,PRESERVATION NOT DONE,PL-24066
2000-04,MES,E-2022-3,Exchanger(E),C,PUNCH LIST CLEAR,PL-24067
2000-04,MES,E-2022-3,Exchanger(E),B,Chemical eleaniny should be done,PL-24068
5000-03,MES,E-2023,Exchanger(E),C,Check the general Cleaning after all activity done,PL-12256
5000-03,MES,E-2023,Exchanger(E),C,REMOVE SCAFFOLD,PL-12242
5000-03,MES,E-2023,Exchanger(E),C,Some points need touch up,PL-12209
5000-03,MES,E-2023,Exchanger(E),C,Some points need touch up,PL-12291
5000-03,MES,E-2023,Exchanger(E),C,Bolting lubricant is not done,PL-12309
5000-03,MES,E-2023,Exchanger(E),C, Punch List clear,PL-12327
5000-03,MES,E-2023,Exchanger(E),C,PRESERVATION NOT DONE,PL-02585
5000-01,MES,E-2024-1,Exchanger(E),C,Some points need touch up,PL-02525
5000-01,MES,E-2024-1,Exchanger(E),C,Bolting lubricant is not done,PL-12328
5000-01,MES,E-2024-1,Exchanger(E),A,TEST & REINSTATE NOT DONE N(G1 & G2) _ (PUNCH A),PL-12310
5000-01,MES,E-2024-1,Exchanger(E),C,Some points need touch up,PL-12292
5000-01,MES,E-2024-1,Exchanger(E),C,GENRAL CLEANING,PL-12257
5000-01,MES,E-2024-1,Exchanger(E),C,PUNCH LIST CLEAR,PL-12347
5000-01,MES,E-2024-1,Exchanger(E),C,PRESERVATION NOT DONE,PL-12356
5000-01,MES,E-2024-1,Exchanger(E),C,PRESERVATION NOT DONE,PL-12228
5000-01,MES,E-2024-2,Exchanger(E),C,PRESERVATION NOT DONE,PL-12229
5000-01,MES,E-2024-2,Exchanger(E),C,PRESERVATION NOT DONE,PL-12357
5000-01,MES,E-2024-2,Exchanger(E),C,PUNCH LIST CLEAR,PL-12348
5000-01,MES,E-2024-2,Exchanger(E),C,Some points need touch up,PL-12293
5000-01,MES,E-2024-2,Exchanger(E),C,GENRAL CLEANING,PL-12275
5000-01,MES,E-2024-2,Exchanger(E),A,TEST & REINSTATE NOT DONE N(G1 & G2 L1 & L2) _ (PUNCH A),PL-12311
5000-01,MES,E-2024-2,Exchanger(E),C,Bolting lubricant is not done,PL-12329
5000-01,MES,E-2024-2,Exchanger(E),C,Some points need touch up,PL-02526
2000-05,MES,E-2025,Exchanger(E),C,GENERAL CLEANING,PL-15678
2000-05,MES,E-2025,Exchanger(E),C,Some points need touch up,PL-15679
2000-05,MES,E-2025,Exchanger(E),C,Bolting lubricant is not done,PL-15680
2000-05,MES,E-2025,Exchanger(E),C,PRESERVATION NOT DONE,PL-15681
2000-05,MES,E-2025,Exchanger(E),C,PUNCH LIST CLEAR,PL-15682
2000-05,MES,E-2027,Exchanger(E),C,Some points need touch up,PL-25815
2000-05,MES,E-2027,Exchanger(E),C,GENRAL CLEANING,PL-25816
2000-05,MES,E-2027,Exchanger(E),C,PRESERVATION NOT DONE,PL-25817
2000-05,MES,E-2027,Exchanger(E),C,Some points need touch up,PL-25818
2000-05,MES,E-2027,Exchanger(E),C,Remove Scaffold,PL-25819
2000-05,MES,E-2027,Exchanger(E),C,Some points need touch up,PL-25820
2000-05,MES,E-2027,Exchanger(E),C,PRESERVATION NOT DONE,PL-25821
2000-05,MES,E-2027,Exchanger(E),C,Punch List Clear,PL-25822
2000-05,MES,E-2027,Exchanger(E),C,Bolting Lubricant is not done,PL-25823
2000-05,MES,E-2027,Exchanger(E),C,Check the general  cleaning after activity done,PL-25824
3000-02,MES,E-3001-1,Exchanger(E),C,PUNCH LIST CLEAR,PL-15650
3000-02,MES,E-3001-1,Exchanger(E),C,Bolting lubricant is not done,PL-15651
3000-02,MES,E-3001-1,Exchanger(E),C,GENRAL CLEANING,PL-15652
3000-02,MES,E-3001-1,Exchanger(E),C,Some points need touch up,PL-12230
3000-02,MES,E-3001-1,Exchanger(E),C,PRESERVATION NOT DONE,PL-02527
3000-02,MES,E-3001-1,Exchanger(E),C,INSIDE OF SKIRT AT BOTTOM TO BE LEVEL,PL-02588
3000-02,MES,E-3001-2,Exchanger(E),C,INSIDE OF SKIRT AT BOTTOM TO BE LEVEL,PL-02589
3000-02,MES,E-3001-2,Exchanger(E),C,PRESERVATION NOT DONE,PL-02528
3000-02,MES,E-3001-2,Exchanger(E),C,Some points need touch up,PL-12231
3000-02,MES,E-3001-2,Exchanger(E),C,Some points need touch up,PL-15653
3000-02,MES,E-3001-2,Exchanger(E),C,GENRAL CLEANING,PL-15688
3000-02,MES,E-3001-2,Exchanger(E),C,Bolting lubricant is not done,PL-15689
3000-02,MES,E-3001-2,Exchanger(E),C,PUNCH LIST CLEAR,PL-15690
3000-02,MES,E-3001-3,Exchanger(E),C,GENRAL CLEANING,PL-15691
3000-02,MES,E-3001-3,Exchanger(E),C,Bolting lubricant is not done,PL-15692
3000-02,MES,E-3001-3,Exchanger(E),C,PUNCH LIST CLEAR,PL-15693
3000-02,MES,E-3001-3,Exchanger(E),C,PRESERVATION NOT DONE,PL-02529
3000-02,MES,E-3001-3,Exchanger(E),C,INSIDE OF SKIRT AT BOTTOM TO BE LEVEL,PL-02590
3000-02,MES,E-3001-3,Exchanger(E),C,Some points need touch up,PL-02552
3000-03,MES,E-3003-1,Exchanger(E),C,PRESERVATION NOT DONE,PL-02553
3000-03,MES,E-3003-1,Exchanger(E),C,Some points need touch up,PL-02530
3000-03,MES,E-3003-1,Exchanger(E),C,Bolting lubricant is not done,PL-12330
3000-03,MES,E-3003-1,Exchanger(E),C,Full bolting,PL-12312
3000-03,MES,E-3003-1,Exchanger(E),C,Check the general Cleaning after all activity done,PL-12276
3000-03,MES,E-3003-1,Exchanger(E),C,Some points need touch up,PL-12294
3000-03,MES,E-3003-1,Exchanger(E),C, Punch List clear,PL-12349
3000-03,MES,E-3003-2,Exchanger(E),C, Punch List clear,PL-12350
3000-03,MES,E-3003-2,Exchanger(E),C,Some points need touch up,PL-12295
3000-03,MES,E-3003-2,Exchanger(E),C,Check the general Cleaning after all activity done,PL-12277
3000-03,MES,E-3003-2,Exchanger(E),C,Full bolting,PL-12313
3000-03,MES,E-3003-2,Exchanger(E),C,Bolting lubricant is not done,PL-12331
3000-03,MES,E-3003-2,Exchanger(E),C,Some points need touch up,PL-02531
3000-03,MES,E-3003-2,Exchanger(E),C,PRESERVATION NOT DONE,PL-02554
3000-03,MES,E-3003-3,Exchanger(E),C,PRESERVATION NOT DONE,PL-02555
3000-03,MES,E-3003-3,Exchanger(E),C,Some points need touch up,PL-02532
3000-03,MES,E-3003-3,Exchanger(E),C,Bolting lubricant is not done,PL-12314
3000-03,MES,E-3003-3,Exchanger(E),C,Check the general Cleaning after all activity done,PL-12278
3000-03,MES,E-3003-3,Exchanger(E),C,Some points need touch up,PL-12296
3000-03,MES,E-3003-3,Exchanger(E),C, Punch List clear,PL-12342
5000-01,MES,E-5001,Exchanger(E),C,PUNCH LIST CLEAR,PL-12351
5000-01,MES,E-5001,Exchanger(E),C,Some points need touch up,PL-12297
5000-01,MES,E-5001,Exchanger(E),C,GENRAL CLEANING,PL-12279
5000-01,MES,E-5001,Exchanger(E),A,TEST & REINSTATE NOT DONE N(G1 & G2) _ (PUNCH A),PL-12315
5000-01,MES,E-5001,Exchanger(E),C,Bolting lubricant is not done,PL-12332
5000-01,MES,E-5001,Exchanger(E),C,Some points need touch up,PL-02533
5000-01,MES,E-5001,Exchanger(E),C,PRESERVATION NOT DONE,PL-02556
5000-02,MES,E-5002-1,Exchanger(E),C,Bolting lubricant is not done,PL-12316
5000-02,MES,E-5002-1,Exchanger(E),C,GENRAL CLEANING,PL-12280
5000-02,MES,E-5002-1,Exchanger(E),C,Some points need touch up,PL-12298
5000-02,MES,E-5002-1,Exchanger(E),C,PRESERVATION NOT DONE,PL-12210
5000-02,MES,E-5002-1,Exchanger(E),C,PUNCH LIST CLEAR,PL-12343
5000-02,MES,E-5002-1,Exchanger(E),C,PRESERVATION NOT DONE,PL-12354
5000-02,MES,E-5002-1,Exchanger(E),C,Some points need touch up,PL-12232
5000-02,MES,E-5002-2,Exchanger(E),C,Some points need touch up,PL-12233
5000-02,MES,E-5002-2,Exchanger(E),C,PUNCH LIST CLEAR,PL-12352
5000-02,MES,E-5002-2,Exchanger(E),C,PRESERVATION NOT DONE,PL-12358
5000-02,MES,E-5002-2,Exchanger(E),C,PRESERVATION NOT DONE,PL-12211
5000-02,MES,E-5002-2,Exchanger(E),C,NAME PLATE,PL-12299
5000-02,MES,E-5002-2,Exchanger(E),C,GENRAL CLEANING,PL-12281
5000-02,MES,E-5002-2,Exchanger(E),C,Some points need touch up,PL-12317
5000-02,MES,E-5002-2,Exchanger(E),C,Bolting lubricant is not done,PL-12333
5000-02,MES,E-5002-3,Exchanger(E),C,Bolting lubricant is not done,PL-12318
5000-02,MES,E-5002-3,Exchanger(E),C,GENRAL CLEANING,PL-12282
5000-02,MES,E-5002-3,Exchanger(E),C,Some points need touch up,PL-12300
5000-02,MES,E-5002-3,Exchanger(E),C,PRESERVATION NOT DONE,PL-12212
5000-02,MES,E-5002-3,Exchanger(E),C,PUNCH LIST CLEAR,PL-12344
5000-02,MES,E-5002-3,Exchanger(E),C,PRESERVATION NOT DONE,PL-12355
5000-02,MES,E-5002-3,Exchanger(E),C,Some points need touch up,PL-12234
5000-02,MES,E-5002-4,Exchanger(E),C,Some points need touch up,PL-12235
5000-02,MES,E-5002-4,Exchanger(E),C,PUNCH LIST CLEAR,PL-12353
5000-02,MES,E-5002-4,Exchanger(E),C,PRESERVATION NOT DONE,PL-12359
5000-02,MES,E-5002-4,Exchanger(E),C,PRESERVATION NOT DONE,PL-12213
5000-02,MES,E-5002-4,Exchanger(E),C,NAME PLATE,PL-12301
5000-02,MES,E-5002-4,Exchanger(E),C,GENRAL CLEANING,PL-12283
5000-02,MES,E-5002-4,Exchanger(E),C,Some points need touch up,PL-12319
5000-02,MES,E-5002-4,Exchanger(E),C,Bolting lubricant is not done,PL-12334
5000-03,MES,E-5003-1,Exchanger(E),C, Punch List clear,PL-12335
5000-03,MES,E-5003-1,Exchanger(E),C,Bolting lubricant is not done,PL-12320
5000-03,MES,E-5003-1,Exchanger(E),C,Check the general Cleaning after all activity done,PL-12284
5000-03,MES,E-5003-1,Exchanger(E),C,Some points need touch up,PL-12302
5000-03,MES,E-5003-1,Exchanger(E),C,Some points need touch up,PL-02561
5000-03,MES,E-5003-1,Exchanger(E),C,PRESERVATION NOT DONE,PL-02596
5000-03,MES,E-5003-2,Exchanger(E),C,PRESERVATION NOT DONE,PL-02597
5000-03,MES,E-5003-2,Exchanger(E),C,Some points need touch up,PL-02562
5000-03,MES,E-5003-2,Exchanger(E),C,Some points need touch up,PL-12303
5000-03,MES,E-5003-2,Exchanger(E),C,Check the general Cleaning after all activity done,PL-12285
5000-03,MES,E-5003-2,Exchanger(E),C,Bolting lubricant is not done,PL-12321
5000-03,MES,E-5003-2,Exchanger(E),C, Punch List clear,PL-12336
5000-04,MES,E-5008,Exchanger(E),A,FULL BOLT SUPPORT LEG(FOOT),PL-12239
5000-04,MES,E-5008,Exchanger(E),A,FULL BOLTING NOT DONE,PL-12217
5000-04,MES,E-5008,Exchanger(E),C,Some points need touch up,PL-12246
5000-04,MES,E-5008,Exchanger(E),C,SORFACE GROUT,PL-12266
5000-04,MES,E-5008,Exchanger(E),C,MONTHLY PRESERVATION ,PL-12260
5000-01,MES,E-5010,Exchanger(E),C,GENERAL CLEANING,PL-15683
5000-01,MES,E-5010,Exchanger(E),C,Some points need touch up,PL-15684
5000-01,MES,E-5010,Exchanger(E),C,Bolting lubricant is not done,PL-15685
5000-01,MES,E-5010,Exchanger(E),C,PRESERVATION NOT DONE,PL-15686
5000-01,MES,E-5010,Exchanger(E),C,PUNCH LIST CLEAR,PL-15687
5000-04,MES,E-5012,Exchanger(E),C,SORFACE GROUT,PL-12247
5000-04,MES,E-5012,Exchanger(E),C,Some points need touch up,PL-12218
5000-04,MES,E-5012,Exchanger(E),C,MONTHLY PRESERVATION ,PL-12240
5000-04,MES,E-5012,Exchanger(E),C,PRESERVATION NOT DONE,PL-12337
5000-04,MES,E-5012,Exchanger(E),C,Bolting lubricant is not done,PL-12322
5000-04,MES,E-5012,Exchanger(E),C,GENRAL CLEANING,PL-12286
5000-04,MES,E-5012,Exchanger(E),C,Some points need touch up,PL-12304
5000-04,MES,E-5012,Exchanger(E),C,PUNCH LIST CLEAR,PL-12345
ES-03,EL,E58-LAB-01,Earthing System,A,EARTHING / LIGHTNING IS NOT COMPLETE.(PUNCH IS FOR ALL TAGS OF  ES-03),PL-25385
ES-03,EL,E58-LAB-01,Earthing System,A,عدم اجراي کابل ارت براي تابلو هاي داخلي ساختمان (ارت MAIN) PUNCH IS FOR ALL TAGS OF ES-03,PL-25386
ES-03,EL,E58-LAB-01,Earthing System,A,عدم اجراي کابل ارت براي پنل هاي HVAC (ارت MAIN) PUNCH IS FOR ALL TAGS OF ES-03,PL-25387
ES-03,EL,E58-LAB-01,Earthing System,A,عدم اجراي کابل ارت براي تجهيزات HVAC (ارت MAIN) PUNCH IS FOR ALL TAGS OF ES-03,PL-25388
ES-03,EL,E58-LAB-01,Earthing System,A,عدم اجراي کابل ارت براي تجهيزات برقي و کنترلي داخل ساختمان در صور نياز نصب ديسپچر (ارت MAIN) PUNCH IS FOR ALL TAGS OF ES-03,PL-25389
1000-03,MES,E-6001,Exchanger(E),C,GENRAL CLEANING,PL-17218
1000-03,MES,E-6001,Exchanger(E),C,PRESERVATION NOT DONE,PL-17219
1000-03,MES,E-6001,Exchanger(E),C,REMOVE SCAFFOLD,PL-17220
1000-03,MES,E-6001,Exchanger(E),C,Some points need touch up,PL-17221
1000-03,MES,E-6002,Exchanger(E),C,GENRAL CLEANING,PL-17222
1000-03,MES,E-6002,Exchanger(E),C,PRESERVATION NOT DONE,PL-17223
1000-03,MES,E-6002,Exchanger(E),C,GROUT SURFACE,PL-17224
1000-03,MES,E-6002,Exchanger(E),C,Some points need touch up,PL-17225
1000-03,MES,E-6003,Exchanger(E),C,GENRAL CLEANING,PL-17226
1000-03,MES,E-6003,Exchanger(E),C,PRESERVATION NOT DONE,PL-17227
1000-03,MES,E-6003,Exchanger(E),C,GROUT SURFACE,PL-17228
1000-03,MES,E-6003,Exchanger(E),C,Some points need touch up,PL-17229
1000-03,MES,E-6004,Exchanger(E),C,GENRAL CLEANING,PL-17230
1000-03,MES,E-6004,Exchanger(E),C,PRESERVATION NOT DONE,PL-17231
1000-03,MES,E-6004,Exchanger(E),C,REMOVE SCAFFOLD,PL-17232
1000-03,MES,E-6004,Exchanger(E),C,Some points need touch up,PL-17233
ES-01,EL,E8-26(ES-01),Earthing System,A,Earth(HVAC|LIGHTING PANEL|DRY TRANS|…)are incomplete  (Shortage)ALL TAG IN ES-01,PL-25365
120-01,EL,EAP-MC-2001,Power Cable A,B,Tag no(s.s) shall be install.,PL-06199
120-01,EL,EAP-MC-2002,Power Cable A,B,Tag no(s.s) shall be install.,PL-06399
120-01,EL,EAP-MF-2001_1,Power Cable A,B,Tag no(s.s) shall be install.,PL-06231
120-01,EL,EAP-MF-2001_1,Power Cable A,B,S.S tags shall be install.,PL-08176
120-01,EL,EAP-MF-2001_2,Power Cable A,B,Tag no(s.s) shall be install.,PL-06263
120-01,EL,EAP-MF-2002_1,Power Cable A,B,Tag no(s.s) shall be install.,PL-06183
120-01,EL,EAP-MF-2002_2,Power Cable A,B,Tag no(s.s) shall be install.,PL-06215
120-01,EL,EAP-MP-5004A,Power Cable A,B,Tag no(s.s) shall be install.,PL-06247
120-01,EL,EAP-MP-5004B,Power Cable A,B,Tag no(s.s) shall be install.,PL-06295
120-01,EL,EAP-MP-5006A,Power Cable A,B,Tag no(s.s) shall be install.,PL-06279
120-01,EL,EAP-MP-5006B,Power Cable A,B,Tag no(s.s) shall be install.,PL-06327
120-01,EL,EAP-MP-5008A,Power Cable A,B,Tag no(s.s) shall be install.,PL-06359
120-01,EL,EAP-MP-5008B,Power Cable A,B,Tag no(s.s) shall be install.,PL-06311
120-01,EL,EAP-MP-6002A,Power Cable A,B,Tag no(s.s) shall be install.,PL-06391
120-01,EL,EAP-MP-6002B,Power Cable A,B,Tag no(s.s) shall be install.,PL-06343
120-01,EL,EAP-MP-6002C,Power Cable A,B,Tag no(s.s) shall be install.,PL-06375
120-01,EL,EAP-MP-7001C_1,Power Cable A,B,Tag no(s.s) shall be install.,PL-06407
120-01,EL,EAP-MP-7001C_2,Power Cable A,B,Tag no(s.s) shall be install.,PL-06191
120-01,EL,EAP-MP-8001C,Power Cable A,B,Tag no(s.s) shall be install.,PL-06223
120-01,EL,EAP-MP-8001D,Power Cable A,B,Tag no(s.s) shall be install.,PL-06423
120-01,EL,EAP-SS-TR2A-01,Power Cable A,B,Tag no(s.s) shall be install.,PL-06255
120-01,EL,EAP-SS-TR2A-02,Power Cable A,B,Tag no(s.s) shall be install.,PL-06287
120-01,EL,EAP-SS-TR2A-03,Power Cable A,B,Tag no(s.s) shall be install.,PL-06319
120-01,EL,EAP-SS-TR2A-04,Power Cable A,B,Tag no(s.s) shall be install.,PL-06351
120-01,EL,EAP-SS-TR2A-05,Power Cable A,B,Tag no(s.s) shall be install.,PL-06383
120-01,EL,EAP-SS-TR2A-06,Power Cable A,B,Tag no(s.s) shall be install.,PL-06415
120-01,EL,EAP-SS-TR2B-01,Power Cable A,B,Tag no(s.s) shall be install.,PL-06207
120-01,EL,EAP-SS-TR2B-02,Power Cable A,B,Tag no(s.s) shall be install.,PL-06239
120-01,EL,EAP-SS-TR2B-03,Power Cable A,B,Tag no(s.s) shall be install.,PL-06271
120-01,EL,EAP-SS-TR2B-04,Power Cable A,B,Tag no(s.s) shall be install.,PL-06303
120-01,EL,EAP-SS-TR2B-05,Power Cable A,B,Tag no(s.s) shall be install.,PL-06335
120-01,EL,EAP-SS-TR2B-06,Power Cable A,B,Tag no(s.s) shall be install.,PL-06367
120-02,EL,EBC-C2001-MF-1,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-02772
120-02,EL,EBC-C2001-MF-2,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-02732
120-02,EL,EBC-C2002-HE-1,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03760
120-02,EL,EBC-C2002-HE-1,Power Cable B,B,S.S tags shall be install.,PL-08084
120-02,EL,EBC-C2002-HE-2,Power Cable B,B,S.S tags shall be install.,PL-08087
120-02,EL,EBC-C2002-HE-2,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-03772
120-02,EL,EBC-FT2001-HE-1,Power Cable B,B,S.S tags shall be install.,PL-08200
120-02,EL,EBC-FT2002-HE-1,Power Cable B,B,S.S tags shall be install.,PL-08186
120-02,EL,EBC-FT2002-HE-1,Power Cable B,B,Tag فلزي کابل ها نصب شود,PL-02748
120-02,EL,EBC-FT2002-HE-1,Power Cable B,B,CABLE TAG NO SHALL BE INSTALL.,PL-22454
120-02,EL,EBC-FT7001A-HE-1,Power Cable B,B,Cable Tag (S.S) Shall Be Installed.,PL-21175
120-02,EL,EBC-FT7001A-HE-1,Power Cable B,B,S.S tags shall be install.,PL-05202
120-02,EL,EBC-FT7001A-HE-2,Power Cable B,B,S.S tags shall be install.,PL-05210
120-02,EL,EBC-FT7001A-MF-1,Power Cable B,B,S.S tags shall be install.,PL-05200
120-02,EL,EBC-FT7001A-MF-1,Power Cable B,B,Cable Tag (S.S) Shall Be Installed.,PL-21176
120-02,EL,EBC-FT7001A-MP-1A,Power Cable B,B,S.S tags shall be install.,PL-05208
120-07,EL,EBC-FT7001A-MP-1B,Power Cable B,B,S.S tags shall be install.,PL-05239
120-07,EL,EBC-FT7001A-MP-1B,Power Cable B,B,ارنج کابل ها انجام شود,PL-05284
